,answer,question,label
667,به نظر میرسد این درس از پایه دچار مشکل است و تنها تلاش بر این است که یک درس ارائه شود . کم و کیف آن اصلا مطرح نیست.,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
668,به نظر میرسد این درس از پایه دچار مشکل است و تنها تلاش بر این است که یک درس ارائه شود . کم و کیف آن اصلا مطرح نیست.,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
669,نحوه ارزشیابی در درس به نظر من ایراد دارد و باید فرم آن عوض شود. استاد درس نیز اگر مطالب درسی را در کلاس آنلاین تدریس کنند خیلی بهتر است.,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
670,نحوه ارزشیابی در درس به نظر من ایراد دارد و باید فرم آن عوض شود. استاد درس نیز اگر مطالب درسی را در کلاس آنلاین تدریس کنند خیلی بهتر است.,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
671,نحوه ارزشیابی در درس به نظر من ایراد دارد و باید فرم آن عوض شود. استاد درس نیز اگر مطالب درسی را در کلاس آنلاین تدریس کنند خیلی بهتر است.,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
672,حجم فعالیت های درسی، نحوه تدریس اساتید,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
673,ارائه این درس به شدت ضعیف بود و به نسبت ارائه، سطح امتحانات بسیار بالا بود. در کلاس های هفتگی و رفع اشکال ابدا تسلط کافی برای ارائه درس وجود نداشت,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
674,ارائه این درس به شدت ضعیف بود و به نسبت ارائه، سطح امتحانات بسیار بالا بود. در کلاس های هفتگی و رفع اشکال ابدا تسلط کافی برای ارائه درس وجود نداشت,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
675,تیم آموزشی بسیار ضعیف- سیستم نمره دهی نامناسب - عدم جواب دهی به سوالات در فروم,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
676,نقطه ضعف خاصی رو نمیدیدم..,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
677,نقطه ضعف خاصی رو نمیدیدم..,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
678,نقطه ضعف خاصی رو نمیدیدم..,چه نقاط ضعف مهم دیگری را در ارائه این درس مشاهده می کنید که جای اصلاح دارد؟,0
679,ویدیو های آموزش و پاسخگویی سریع,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
680,آماده بود مطالب آموزشی و جزوات,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
681,نمونه مطالب فراوان,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
682,-,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
683,نظم و انسجام مطالب,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
684,وجود گروه درسی برای تبادل و رفع اشکال میان دانشجویان و استاد. کلاس های منظم هفتگی. انگلیسی بودن اکثر منابع درسی,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
685,وجود گروه درسی برای تبادل و رفع اشکال میان دانشجویان و استاد. کلاس های منظم هفتگی. انگلیسی بودن اکثر منابع درسی,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
686,وجود گروه درسی برای تبادل و رفع اشکال میان دانشجویان و استاد. کلاس های منظم هفتگی. انگلیسی بودن اکثر منابع درسی,چه نقاط قوت مشخص دیگری در ارائه این درس وجود دارد که خوب است حفظ و تقویت شود؟,0
